StockCode,week,units,revenue,avg_price,n_invoices
21465,16/08/2010,1,7.62,7.62,1
21465,23/08/2010,7,26.25,3.75,2
21465,30/08/2010,1,3.75,3.75,1
21465,06/09/2010,8,30,3.75,2
21465,13/09/2010,5,18.75,3.75,4
21465,27/09/2010,1,3.75,3.75,1
21465,04/10/2010,9,33.75,3.75,2
21465,11/10/2010,1,3.75,3.75,1
21465,01/11/2010,8,37.74,4.7175,2
21465,15/11/2010,7,26.25,3.75,2
21465,29/11/2010,3,11.25,3.75,3
21466,30/11/2009,7,38.34,5.477142857,4
21466,07/12/2009,2,15.56,7.78,1
21466,14/12/2009,3,19.31,6.436666667,2
21466,21/12/2009,12,45,3.75,2
21466,18/01/2010,9,33.75,3.75,3
21466,25/01/2010,6,22.5,3.75,2
21466,01/02/2010,1,3.75,3.75,1
21466,08/02/2010,3,11.25,3.75,1
21466,15/02/2010,7,26.25,3.75,2
21466,22/02/2010,31,120.12,3.87483871,3
21466,01/03/2010,3,11.25,3.75,2
21466,08/03/2010,8,30,3.75,2
21466,15/03/2010,20,75,3.75,4
21466,22/03/2010,3,11.25,3.75,3
21466,29/03/2010,13,52.62,4.047692308,3
21466,05/04/2010,10,37.5,3.75,4
21466,12/04/2010,17,63.75,3.75,4
21466,19/04/2010,18,67.5,3.75,5
21466,26/04/2010,29,112.62,3.883448276,8
21466,03/05/2010,20,75,3.75,4
21466,17/05/2010,10,37.5,3.75,4
21466,24/05/2010,9,33.75,3.75,3
21466,31/05/2010,9,37.62,4.18,3
21466,07/06/2010,17,63.75,3.75,6
21466,14/06/2010,26,97.5,3.75,7
21466,21/06/2010,5,18.75,3.75,3
21466,28/06/2010,59,232.86,3.946779661,9
21466,05/07/2010,25,93.75,3.75,5
21466,12/07/2010,30,116.37,3.879,7
21466,19/07/2010,14,52.5,3.75,4
21466,26/07/2010,15,56.25,3.75,4
21466,09/08/2010,7,26.25,3.75,2
21466,16/08/2010,1,3.75,3.75,1
21466,23/08/2010,6,22.5,3.75,1
21466,30/08/2010,1,3.75,3.75,1
21466,06/09/2010,3,11.25,3.75,2
21466,13/09/2010,4,15,3.75,4
21466,27/09/2010,19,66.45,3.497368421,6
21466,04/10/2010,7,26.25,3.75,4
21466,11/10/2010,8,33.87,4.23375,3
21466,18/10/2010,69,220.35,3.193478261,5
21466,25/10/2010,1,3.75,3.75,1
21466,01/11/2010,11,41.25,3.75,5
21466,08/11/2010,14,52.5,3.75,4
21466,15/11/2010,14,60.24,4.302857143,3
21466,22/11/2010,11,45.12,4.101818182,5
21466,29/11/2010,8,25.2,3.15,3
21466,06/12/2010,8,30,3.75,2
21467,30/11/2009,11,49.31,4.482727273,6
21467,07/12/2009,2,7.5,3.75,1
21467,14/12/2009,3,15.28,5.093333333,2
21467,04/01/2010,2,7.5,3.75,1
21467,18/01/2010,7,26.25,3.75,2
21467,25/01/2010,8,37.74,4.7175,3
21467,01/02/2010,1,3.75,3.75,1
21467,08/02/2010,9,33.75,3.75,2
21467,15/02/2010,74,239.1,3.231081081,6
21467,22/02/2010,2,7.5,3.75,1
21467,01/03/2010,2,7.5,3.75,2
21467,08/03/2010,8,33.87,4.23375,3
21467,15/03/2010,2,7.5,3.75,2
21467,29/03/2010,3,11.25,3.75,2
21467,05/04/2010,8,30,3.75,3
21467,12/04/2010,6,22.5,3.75,4
21467,19/04/2010,24,93.87,3.91125,6
21467,26/04/2010,37,138.75,3.75,5
21467,03/05/2010,18,71.37,3.965,6
21467,10/05/2010,114,157.5,1.381578947,5
21467,17/05/2010,20,78.87,3.9435,5
21467,24/05/2010,75,168.99,2.2532,6
21467,31/05/2010,98,127.5,1.301020408,2
21467,07/06/2010,12,45,3.75,4
21467,14/06/2010,18,67.5,3.75,6
21467,21/06/2010,12,60.48,5.04,4
21467,28/06/2010,37,146.49,3.959189189,8
21467,05/07/2010,16,60,3.75,6
21467,12/07/2010,12,48.87,4.0725,4
21467,19/07/2010,7,26.25,3.75,3
21467,26/07/2010,8,30,3.75,3
21467,09/08/2010,3,11.25,3.75,2
21467,16/08/2010,2,7.5,3.75,2
21467,30/08/2010,9,37.62,4.18,4
21467,06/09/2010,12,45,3.75,2
21467,13/09/2010,7,26.25,3.75,5
21467,20/09/2010,3,11.25,3.75,2
21467,27/09/2010,1,3.75,3.75,1
21467,04/10/2010,4,15,3.75,2
21467,18/10/2010,14,52.5,3.75,2
21467,25/10/2010,2,7.5,3.75,2
21467,01/11/2010,28,105,3.75,4
21467,15/11/2010,9,33.75,3.75,3
21467,22/11/2010,7,26.25,3.75,4
21467,29/11/2010,9,33.75,3.75,4
21467,06/12/2010,1,3.75,3.75,1
21468,30/11/2009,1,3.75,3.75,1
21468,14/12/2009,2,7.5,3.75,1
21468,11/01/2010,3,23.18,7.726666667,2
21468,18/01/2010,8,33.87,4.23375,3
21468,25/01/2010,2,7.5,3.75,1
21468,01/02/2010,12,45,3.75,1
21468,08/02/2010,2,7.5,3.75,1
21468,15/02/2010,6,22.5,3.75,1
21468,22/02/2010,235,727.65,3.096382979,5
21468,01/03/2010,4,15,3.75,1
21468,08/03/2010,1,7.62,7.62,1
21468,22/03/2010,22,82.5,3.75,5
21468,29/03/2010,6,22.5,3.75,1
21468,05/04/2010,2,7.5,3.75,2
21468,12/04/2010,16,60,3.75,3
21468,19/04/2010,8,30,3.75,2
21468,03/05/2010,1,3.75,3.75,1
21468,10/05/2010,7,26.25,3.75,2
21468,17/05/2010,13,48.75,3.75,3
21468,24/05/2010,6,22.5,3.75,1
21468,07/06/2010,3,11.25,3.75,2
21468,14/06/2010,15,56.25,3.75,4
21468,21/06/2010,16,60,3.75,5
21468,28/06/2010,6,22.5,3.75,1
21468,05/07/2010,16,60,3.75,4
21468,12/07/2010,9,33.75,3.75,2
21468,19/07/2010,6,22.5,3.75,2
21468,26/07/2010,49,145.35,2.966326531,2
21468,02/08/2010,6,22.5,3.75,1
21468,16/08/2010,7,30.12,4.302857143,2
21468,30/08/2010,1,3.75,3.75,1
21468,06/09/2010,6,22.5,3.75,1
21468,27/09/2010,6,22.5,3.75,1
21468,04/10/2010,3,11.25,3.75,1
21468,11/10/2010,2,7.5,3.75,2
21468,18/10/2010,1,3.75,3.75,1
21468,08/11/2010,1,3.75,3.75,1
21468,15/11/2010,9,33.75,3.75,2
21468,22/11/2010,2,11.37,5.685,2
21468,29/11/2010,2,7.5,3.75,2
21468,06/12/2010,1,3.75,3.75,1
21469,30/11/2009,7,26.25,3.75,2
21469,07/12/2009,6,22.5,3.75,1
21469,14/12/2009,8,38.06,4.7575,3
21469,11/01/2010,1,7.62,7.62,1
21469,18/01/2010,12,45,3.75,2
21469,25/01/2010,6,22.5,3.75,1
21469,01/02/2010,18,67.5,3.75,2
21469,08/02/2010,11,41.25,3.75,3
21469,22/02/2010,43,161.25,3.75,5
21469,01/03/2010,7,30.12,4.302857143,2
21469,08/03/2010,7,30.12,4.302857143,2
21469,15/03/2010,14,52.5,3.75,4
21469,22/03/2010,18,67.5,3.75,2
21469,29/03/2010,9,33.75,3.75,3
21469,05/04/2010,10,45.24,4.524,4
21469,12/04/2010,6,22.5,3.75,1
21469,19/04/2010,17,63.75,3.75,3
21469,26/04/2010,5,22.62,4.524,3
21469,03/05/2010,97,286.95,2.958247423,2
21469,10/05/2010,206,270.24,1.31184466,5
21469,17/05/2010,2,7.5,3.75,2
21469,24/05/2010,74,157.5,2.128378378,3
21469,31/05/2010,99,135.12,1.364848485,3
21469,07/06/2010,10,41.37,4.137,4
21469,14/06/2010,10,37.5,3.75,3
21469,21/06/2010,27,105.12,3.893333333,7
21469,28/06/2010,22,86.37,3.925909091,6
21469,05/07/2010,19,71.25,3.75,7
21469,12/07/2010,14,52.5,3.75,5
21469,19/07/2010,13,48.75,3.75,3
21469,26/07/2010,2,7.5,3.75,1
21469,02/08/2010,6,22.5,3.75,1
21469,16/08/2010,14,52.5,3.75,3
21469,23/08/2010,7,26.25,3.75,2
21469,30/08/2010,2,7.5,3.75,2
21469,06/09/2010,13,48.75,3.75,2
21469,13/09/2010,6,22.5,3.75,1
21469,27/09/2010,1,3.75,3.75,1
21469,04/10/2010,2,11.37,5.685,2
21469,18/10/2010,3,11.25,3.75,2
21469,01/11/2010,2,7.5,3.75,2
21469,08/11/2010,3,15.12,5.04,3
21469,15/11/2010,15,56.25,3.75,4
21469,22/11/2010,1,3.75,3.75,1
21469,29/11/2010,2,7.5,3.75,2
21469,06/12/2010,6,22.5,3.75,1
21470,30/11/2009,10,45.56,4.556,6
21470,07/12/2009,1,7.78,7.78,1
21470,14/12/2009,6,22.5,3.75,1
21470,18/01/2010,8,30,3.75,3
21470,25/01/2010,1,3.75,3.75,1
21470,01/02/2010,6,22.5,3.75,1
21470,08/02/2010,14,52.5,3.75,4
21470,15/02/2010,63,197.85,3.14047619,4
21470,22/02/2010,8,30,3.75,2
21470,01/03/2010,14,52.5,3.75,3
21470,08/03/2010,4,22.74,5.685,3
21470,15/03/2010,10,45.24,4.524,4
21470,22/03/2010,25,93.75,3.75,4
21470,29/03/2010,2,7.5,3.75,2
21470,05/04/2010,3,11.25,3.75,2
21470,12/04/2010,24,90,3.75,4
21470,19/04/2010,20,78.87,3.9435,5
21470,26/04/2010,37,138.75,3.75,6
21470,03/05/2010,1,7.62,7.62,1
21470,10/05/2010,23,101.73,4.423043478,8
21470,17/05/2010,8,30,3.75,1
21470,24/05/2010,12,48.87,4.0725,3
21470,31/05/2010,9,33.75,3.75,4
21470,07/06/2010,71,227.85,3.20915493,10
21470,14/06/2010,8,30,3.75,2
21470,21/06/2010,19,78.99,4.157368421,9
21470,28/06/2010,75,254.46,3.3928,9
21470,05/07/2010,48,180,3.75,11
21470,12/07/2010,15,63.99,4.266,5
21470,19/07/2010,18,67.5,3.75,6
21470,26/07/2010,3,11.25,3.75,2
21470,02/08/2010,9,37.62,4.18,3
21470,09/08/2010,16,60,3.75,3
21470,16/08/2010,8,33.87,4.23375,3
21470,23/08/2010,1,7.62,7.62,1
21470,30/08/2010,5,22.62,4.524,2
21470,06/09/2010,5,18.75,3.75,3
21470,13/09/2010,11,48.99,4.453636364,5
21470,27/09/2010,1,3.75,3.75,1
21470,04/10/2010,2,7.5,3.75,2
21470,11/10/2010,12,45,3.75,5
21470,18/10/2010,15,56.25,3.75,4
21470,25/10/2010,8,37.74,4.7175,2
21470,01/11/2010,38,154.11,4.055526316,8
21470,08/11/2010,3,11.25,3.75,3
21470,15/11/2010,8,30,3.75,2
21470,22/11/2010,6,30.24,5.04,3
21470,29/11/2010,10,37.5,3.75,4
21470,06/12/2010,14,60.24,4.302857143,5
21471,30/11/2009,8,30,3.75,3
21471,07/12/2009,7,54.46,7.78,1
21471,14/12/2009,2,15.56,7.78,2
21471,21/12/2009,2,15.56,7.78,1
21471,18/01/2010,8,37.74,4.7175,2
21471,25/01/2010,2,7.5,3.75,2
21471,01/02/2010,7,26.25,3.75,2
21471,08/02/2010,14,56.37,4.026428571,4
21471,15/02/2010,30,112.5,3.75,4
21471,22/02/2010,6,22.5,3.75,1
21471,01/03/2010,25,97.62,3.9048,8
21471,08/03/2010,25,105.36,4.2144,7
21471,15/03/2010,8,33.87,4.23375,3
21471,22/03/2010,86,284.1,3.303488372,7
21471,29/03/2010,14,52.5,3.75,3
21471,05/04/2010,9,33.75,3.75,3
21471,12/04/2010,2,7.5,3.75,2
21471,19/04/2010,73,235.35,3.223972603,6
21471,26/04/2010,10,37.5,3.75,2
21471,03/05/2010,15,60.12,4.008,5
21471,10/05/2010,7,26.25,3.75,2
21471,17/05/2010,23,90.12,3.91826087,5
21471,24/05/2010,6,22.5,3.75,1
21471,31/05/2010,19,71.25,3.75,3
21471,07/06/2010,26,97.5,3.75,8
21471,14/06/2010,40,150,3.75,10
21471,21/06/2010,19,71.25,3.75,6
21471,28/06/2010,34,135.24,3.977647059,9
21471,05/07/2010,43,172.86,4.02,9
21471,12/07/2010,9,37.62,4.18,3
21471,19/07/2010,15,56.25,3.75,3
21471,26/07/2010,12,45,3.75,2
21471,09/08/2010,18,67.5,3.75,4
21471,16/08/2010,16,63.87,3.991875,4
21471,23/08/2010,6,22.5,3.75,1
21471,30/08/2010,1,3.75,3.75,1
21471,06/09/2010,6,22.5,3.75,1
21471,27/09/2010,2,7.5,3.75,1
21471,04/10/2010,3,11.25,3.75,1
21471,11/10/2010,1,3.75,3.75,1
21471,18/10/2010,12,45,3.75,1
21471,25/10/2010,48,141.6,2.95,1
21471,01/11/2010,19,71.25,3.75,3
21471,08/11/2010,12,45,3.75,1
21471,15/11/2010,8,33.87,4.23375,3
21471,22/11/2010,6,22.5,3.75,3
21471,29/11/2010,7,26.25,3.75,2
21471,06/12/2010,7,26.25,3.75,2
21472,30/11/2009,19,87.37,4.598421053,9
21472,07/12/2009,15,64.31,4.287333333,4
21472,14/12/2009,4,19.03,4.7575,3
21472,21/12/2009,1,7.78,7.78,1
21472,04/01/2010,3,11.25,3.75,1
21472,11/01/2010,1,7.78,7.78,1
21472,18/01/2010,2,15.24,7.62,2
21472,25/01/2010,6,22.5,3.75,2
21472,01/02/2010,7,26.25,3.75,2
21472,08/02/2010,9,37.62,4.18,3
21472,15/02/2010,20,78.87,3.9435,4
21472,22/02/2010,15,60.12,4.008,4
21472,01/03/2010,17,63.75,3.75,5
21472,08/03/2010,8,33.87,4.23375,3
21472,15/03/2010,19,71.25,3.75,4
21472,22/03/2010,62,194.1,3.130645161,4
21472,29/03/2010,14,56.37,4.026428571,4
21472,05/04/2010,8,30,3.75,3
21472,12/04/2010,9,33.75,3.75,4
21472,19/04/2010,50,191.37,3.8274,9
21472,26/04/2010,48,191.61,3.991875,10
21472,03/05/2010,41,153.75,3.75,9
21472,10/05/2010,72,239.34,3.324166667,12
21472,17/05/2010,47,180.12,3.832340426,14
21472,24/05/2010,31,120.12,3.87483871,6
21472,31/05/2010,4,22.74,5.685,3
21472,07/06/2010,65,255.36,3.928615385,14
21472,14/06/2010,33,123.75,3.75,8
21472,21/06/2010,21,86.49,4.118571429,9
21472,28/06/2010,71,273.99,3.859014085,15
21472,05/07/2010,19,75.12,3.953684211,8
21472,12/07/2010,18,67.5,3.75,6
21472,19/07/2010,32,127.74,3.991875,8
21472,26/07/2010,18,67.5,3.75,6
21472,02/08/2010,19,75.12,3.953684211,6
21472,09/08/2010,14,56.37,4.026428571,5
21472,16/08/2010,19,75.12,3.953684211,3
21472,23/08/2010,2,11.37,5.685,2
21472,30/08/2010,2,11.37,5.685,2
21472,06/09/2010,2,7.5,3.75,1
21472,13/09/2010,15,56.25,3.75,5
21472,20/09/2010,1,3.75,3.75,1
21472,27/09/2010,4,15,3.75,3
21472,04/10/2010,2,7.5,3.75,1
21472,11/10/2010,2,7.5,3.75,2
21472,18/10/2010,3,11.25,3.75,2
21472,25/10/2010,2,15.24,7.62,2
21472,01/11/2010,9,37.62,4.18,3
21472,08/11/2010,18,67.5,3.75,4
21472,15/11/2010,1,7.62,7.62,1
21472,22/11/2010,2,11.37,5.685,2
21472,29/11/2010,15,56.25,3.75,5
21472,06/12/2010,2,7.5,3.75,2
21473,07/12/2009,1,19.95,19.95,1
21473,04/01/2010,1,19.95,19.95,1
21473,18/01/2010,1,19.95,19.95,1
21473,25/01/2010,3,59.85,19.95,2
21473,08/02/2010,5,99.75,19.95,1
21473,01/03/2010,2,39.9,19.95,1
21473,08/03/2010,1,19.95,19.95,1
21473,22/03/2010,2,39.9,19.95,1
21473,12/04/2010,2,39.9,19.95,1
21473,19/04/2010,6,119.7,19.95,3
21473,26/04/2010,4,79.8,19.95,2
21473,03/05/2010,10,199.5,19.95,5
21473,10/05/2010,2,39.9,19.95,1
21473,17/05/2010,9,179.55,19.95,4
21473,24/05/2010,2,39.9,19.95,1
21473,31/05/2010,15,299.25,19.95,6
21473,07/06/2010,9,179.55,19.95,5
21473,14/06/2010,11,219.45,19.95,8
21473,21/06/2010,6,119.7,19.95,4
21473,28/06/2010,8,159.6,19.95,4
21473,05/07/2010,6,119.7,19.95,5
21473,12/07/2010,15,299.25,19.95,5
21473,26/07/2010,2,39.9,19.95,1
21473,02/08/2010,1,19.95,19.95,1
21473,09/08/2010,3,59.85,19.95,1
21473,06/09/2010,1,19.95,19.95,1
21473,08/11/2010,1,19.95,19.95,1
21473,22/11/2010,1,19.95,19.95,1
21474,18/01/2010,1,19.95,19.95,1
21474,01/02/2010,2,39.9,19.95,1
21474,08/02/2010,6,119.7,19.95,2
21474,22/02/2010,3,59.85,19.95,2
21474,01/03/2010,3,59.85,19.95,2
21474,22/03/2010,7,139.65,19.95,3
21474,29/03/2010,2,39.9,19.95,1
21474,05/04/2010,2,39.9,19.95,1
21474,12/04/2010,13,259.35,19.95,4
21474,19/04/2010,4,79.8,19.95,2
21474,26/04/2010,8,159.6,19.95,4
21474,03/05/2010,24,478.8,19.95,7
21474,10/05/2010,6,119.7,19.95,2
21474,17/05/2010,16,319.2,19.95,6
21474,24/05/2010,8,159.6,19.95,4
21474,31/05/2010,19,379.05,19.95,10
21474,07/06/2010,17,339.15,19.95,6
21474,14/06/2010,14,279.3,19.95,7
21474,21/06/2010,10,199.5,19.95,6
21474,28/06/2010,12,239.4,19.95,8
21474,05/07/2010,9,179.55,19.95,4
21474,12/07/2010,6,119.7,19.95,3
21474,26/07/2010,6,119.7,19.95,2
21474,02/08/2010,1,19.95,19.95,1
21474,09/08/2010,6,119.7,19.95,1
21474,16/08/2010,2,39.9,19.95,2
21474,06/09/2010,3,59.85,19.95,2
21475,14/12/2009,1,14.95,14.95,1
21476,18/01/2010,2,29.9,14.95,1
21476,25/01/2010,6,89.7,14.95,3
21476,15/02/2010,2,29.9,14.95,1
21476,22/02/2010,4,59.8,14.95,3
21476,01/03/2010,3,44.85,14.95,2
21476,08/03/2010,2,29.9,14.95,1
21476,22/03/2010,3,44.85,14.95,2
21476,12/04/2010,1,14.95,14.95,1
21476,19/04/2010,7,104.65,14.95,4
21476,26/04/2010,6,89.7,14.95,4
21476,03/05/2010,6,134.28,22.38,4
21476,10/05/2010,1,14.95,14.95,1
21476,17/05/2010,13,194.35,14.95,4
21476,24/05/2010,13,159.7,12.28461538,5
21476,31/05/2010,6,89.7,14.95,3
21476,07/06/2010,2,29.9,14.95,1
21476,14/06/2010,2,29.9,14.95,2
21476,21/06/2010,5,74.75,14.95,4
21476,28/06/2010,6,89.7,14.95,4
21476,05/07/2010,2,29.9,14.95,2
21476,12/07/2010,4,59.8,14.95,3
21476,26/07/2010,2,29.9,14.95,1
21476,02/08/2010,1,14.95,14.95,1
21476,09/08/2010,1,14.95,14.95,1
21476,16/08/2010,1,14.95,14.95,1
21476,27/09/2010,1,14.95,14.95,1
21476,15/11/2010,1,14.95,14.95,1
21477,30/11/2009,39,487.83,12.50846154,12
21477,07/12/2009,40,474,11.85,13
21477,14/12/2009,28,432.03,15.42964286,13
21477,04/01/2010,11,122.25,11.11363636,2
21477,11/01/2010,152,1694.58,11.14855263,2
21477,15/02/2010,1,12.75,12.75,1
21477,01/03/2010,1,12.75,12.75,1
21477,29/03/2010,1,12.75,12.75,1
21478,30/11/2009,7,54.46,7.78,5
21478,18/01/2010,2,7.5,3.75,2
21478,25/01/2010,8,30,3.75,6
21478,01/02/2010,14,52.5,3.75,4
21478,08/02/2010,9,33.75,3.75,6
21478,15/02/2010,5,18.75,3.75,2
21478,22/02/2010,3,11.25,3.75,3
21478,08/03/2010,2,7.5,3.75,1
21478,15/03/2010,1,3.75,3.75,1
21478,22/03/2010,13,48.75,3.75,2
21478,29/03/2010,3,11.25,3.75,2
21478,05/04/2010,1,3.75,3.75,1
21478,19/04/2010,1,3.75,3.75,1
21478,17/05/2010,3,11.25,3.75,2
21478,21/06/2010,1,3.75,3.75,1
21478,12/07/2010,12,45,3.75,1
21478,26/07/2010,2,7.5,3.75,1
21478,02/08/2010,2,7.5,3.75,1
21478,09/08/2010,2,7.5,3.75,2
21478,16/08/2010,1,3.75,3.75,1
21478,23/08/2010,1,3.75,3.75,1
21478,06/09/2010,4,15,3.75,3
21478,13/09/2010,4,18.87,4.7175,3
21478,20/09/2010,6,26.37,4.395,4
21478,27/09/2010,65,277.68,4.272,19
21478,04/10/2010,20,94.35,4.7175,5
21478,11/10/2010,2,7.5,3.75,2
21478,18/10/2010,9,33.75,3.75,6
21478,25/10/2010,4,15,3.75,4
21479,30/11/2009,194,783.34,4.037835052,45
21479,07/12/2009,237,939.4,3.96371308,41
21479,14/12/2009,359,1426.82,3.974428969,54
21479,21/12/2009,35,167.52,4.786285714,9
21479,01/02/2010,1,3.75,3.75,1
21479,04/10/2010,91,332.61,3.655054945,13
21479,11/10/2010,87,334.79,3.84816092,27
21479,18/10/2010,91,405.63,4.457472527,24
21479,25/10/2010,134,682.37,5.092313433,25
21479,01/11/2010,151,568.32,3.763708609,31
21479,08/11/2010,220,1079.4,4.906363636,42
21479,15/11/2010,267,1355.64,5.077303371,46
21479,22/11/2010,261,1342.23,5.142643678,55
21479,29/11/2010,432,2382.92,5.516018519,50
21479,06/12/2010,394,2218.74,5.631319797,44
21480,30/11/2009,125,382.16,3.05728,22
21480,07/12/2009,70,219.91,3.141571429,14
21480,14/12/2009,89,288.32,3.239550562,19
21480,21/12/2009,2,12.08,6.04,2
21481,30/11/2009,119,375.77,3.157731092,30
21481,07/12/2009,214,619,2.892523364,27
21481,14/12/2009,307,951.01,3.097752443,39
21481,21/12/2009,84,242.67,2.888928571,10
21481,04/01/2010,61,165.55,2.713934426,8
21481,11/01/2010,94,292.36,3.110212766,19
21481,18/01/2010,55,153.77,2.795818182,10
21481,25/01/2010,56,163.12,2.912857143,12
21481,01/02/2010,15,47.21,3.147333333,5
21481,08/02/2010,47,138.65,2.95,13
21481,15/02/2010,18,56.06,3.114444444,7
21481,22/02/2010,18,53.1,2.95,8
21481,01/03/2010,16,53.12,3.32,5
21481,08/03/2010,40,106.56,2.664,5
21481,15/03/2010,7,23.61,3.372857143,2
21481,22/03/2010,6,17.7,2.95,1
21481,29/03/2010,7,23.61,3.372857143,2
21481,05/04/2010,7,23.61,3.372857143,2
21481,12/04/2010,1,2.95,2.95,1
21481,19/04/2010,6,15.3,2.55,1
21481,26/04/2010,20,64.92,3.246,4
21481,10/05/2010,745,1903.35,2.554832215,8
21481,17/05/2010,38,97.7,2.571052632,2
21481,24/05/2010,1,5.91,5.91,1
21481,07/06/2010,1,2.95,2.95,1
21481,21/06/2010,13,38.35,2.95,3
21481,28/06/2010,12,35.4,2.95,2
21481,05/07/2010,12,35.4,2.95,2
21481,12/07/2010,6,17.7,2.95,1
21481,19/07/2010,6,17.7,2.95,1
21481,26/07/2010,10,29.5,2.95,4
21481,02/08/2010,2,8.86,4.43,2
21481,09/08/2010,94,254.42,2.706595745,7
21481,16/08/2010,21,64.91,3.090952381,5
21481,23/08/2010,155,404.21,2.607806452,4
21481,30/08/2010,21,64.91,3.090952381,7
21481,06/09/2010,23,70.81,3.078695652,6
21481,13/09/2010,34,121.02,3.559411765,10
21481,20/09/2010,69,212.43,3.078695652,15
21481,27/09/2010,366,1010.96,2.762185792,21
21481,04/10/2010,160,444.08,2.7755,15
21481,11/10/2010,406,1097.56,2.703349754,25
21481,18/10/2010,65,215.91,3.321692308,20
21481,25/10/2010,156,544.54,3.490641026,22
21481,01/11/2010,346,952.06,2.751618497,26
21481,08/11/2010,144,489.28,3.397777778,32
21481,15/11/2010,331,1004.37,3.034350453,41
21481,22/11/2010,340,1095.1,3.220882353,46
21481,29/11/2010,224,772.34,3.447946429,44
21481,06/12/2010,245,921.23,3.760122449,32
21482,30/11/2009,57,192.87,3.383684211,21
21482,07/12/2009,57,177.42,3.112631579,15
21482,14/12/2009,203,625.67,3.082118227,25
21482,21/12/2009,67,217.24,3.24238806,13
21482,04/01/2010,28,82.6,2.95,6
21482,11/01/2010,40,120.96,3.024,10
21482,18/01/2010,3,8.85,2.95,2
21482,25/01/2010,19,59.01,3.105789474,10
21482,01/02/2010,61,171.47,2.810983607,9
21482,08/02/2010,10,29.5,2.95,4
21482,15/02/2010,21,61.95,2.95,6
21482,22/02/2010,5,14.75,2.95,4
21482,01/03/2010,6,20.66,3.443333333,3
21482,08/03/2010,3,11.81,3.936666667,3
21482,15/03/2010,2,8.86,4.43,2
21482,22/03/2010,14,44.26,3.161428571,4
21482,29/03/2010,2,11.82,5.91,2
21482,05/04/2010,3,17.73,5.91,2
21482,19/04/2010,1,5.91,5.91,1
21482,10/05/2010,2,5.9,2.95,2
21482,17/05/2010,36,91.8,2.55,1
21482,24/05/2010,1,5.91,5.91,1
21482,31/05/2010,3,11.81,3.936666667,2
21482,07/06/2010,2,11.82,5.91,1
21482,14/06/2010,12,35.4,2.95,2
21482,21/06/2010,6,17.7,2.95,1
21482,16/08/2010,6,17.7,2.95,2
21482,23/08/2010,9,26.55,2.95,2
21482,30/08/2010,4,11.8,2.95,2
21482,13/09/2010,2,5.9,2.95,1
21482,20/09/2010,7,20.65,2.95,3
21482,27/09/2010,5,17.71,3.542,4
21482,04/10/2010,32,100.32,3.135,10
21482,11/10/2010,15,44.25,2.95,8
21484,30/11/2009,120,421.98,3.5165,23
21484,07/12/2009,337,1076.3,3.193768546,32
21484,14/12/2009,263,857,3.258555133,35
21484,21/12/2009,14,69.95,4.996428571,5
21484,04/01/2010,73,251.85,3.45,11
21484,11/01/2010,22,75.9,3.45,8
21484,18/01/2010,15,60.09,4.006,5
21484,25/01/2010,28,96.6,3.45,6
21484,01/02/2010,8,27.6,3.45,1
21484,08/02/2010,14,48.3,3.45,3
21484,15/02/2010,47,152.49,3.244468085,6
21484,22/02/2010,22,75.9,3.45,10
21484,01/03/2010,6,24.87,4.145,3
21484,08/03/2010,6,45.72,7.62,4
21484,15/03/2010,14,48.3,3.45,4
21484,22/03/2010,5,17.25,3.45,2
21484,05/04/2010,1,7.62,7.62,1
21484,12/04/2010,1,3.45,3.45,1
21484,19/04/2010,7,40.83,5.832857143,5
21484,26/04/2010,8,27.6,3.45,2
21484,10/05/2010,6,20.7,3.45,3
21484,17/05/2010,1,3.45,3.45,1
21484,24/05/2010,1,7.62,7.62,1
21484,31/05/2010,2,6.9,3.45,1
21484,07/06/2010,5,21.42,4.284,2
21484,14/06/2010,1,3.45,3.45,1
21484,21/06/2010,1,7.62,7.62,1
21484,12/07/2010,12,41.4,3.45,2
21484,19/07/2010,7,24.15,3.45,2
21484,26/07/2010,4,13.8,3.45,1
21484,02/08/2010,22,69.9,3.177272727,4
21484,09/08/2010,20,73.17,3.6585,4
21484,16/08/2010,46,140.7,3.058695652,5
21484,23/08/2010,14,56.64,4.045714286,4
21484,30/08/2010,13,53.19,4.091538462,8
21484,06/09/2010,35,124.92,3.569142857,10
21484,13/09/2010,50,172.5,3.45,12
21484,20/09/2010,67,213.15,3.181343284,8
21484,27/09/2010,41,151.49,3.694878049,12
21484,04/10/2010,101,339.64,3.362772277,14
21484,11/10/2010,125,449.63,3.59704,24
21484,18/10/2010,112,373.8,3.3375,17
21484,25/10/2010,162,537.11,3.315493827,23
21484,01/11/2010,193,646.53,3.349896373,32
21484,08/11/2010,126,595.1,4.723015873,27
21484,15/11/2010,207,762.51,3.683623188,28
21484,22/11/2010,294,1084.87,3.690034014,35
21484,29/11/2010,189,877.4,4.642328042,32
21484,06/12/2010,66,275.27,4.170757576,22
21485,30/11/2009,171,850.71,4.974912281,38
21485,07/12/2009,384,1808.44,4.709479167,55
21485,14/12/2009,398,1878.53,4.719924623,54
21485,21/12/2009,54,279.92,5.183703704,12
21485,04/01/2010,119,566.65,4.761764706,20
21485,11/01/2010,186,859.57,4.621344086,24
21485,18/01/2010,101,501.36,4.963960396,26
21485,25/01/2010,106,530.77,5.007264151,31
21485,01/02/2010,140,663.61,4.740071429,24
